,Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
14282,Non_Bloom_Area,0,2017,11,318,2017-11-15,0.1536052719956838,-0.160088757654582,1.0671305861596838,1.4357540374388915,52.56,-114.79692867652832,35.3410720584522
14283,Non_Bloom_Area,0,2018,11,321,2018-11-18,0.1943190480671544,-0.1974877043833775,3.47594679566316,8.445730498121016,36.39,-114.79692867652832,35.3410720584522
14284,Non_Bloom_Area,0,2019,11,308,2019-11-05,0.2798041412506743,-0.2786898839137645,2.2574489454301974,9.070747520000054,49.2,-114.79692867652832,35.3410720584522
14285,Non_Bloom_Area,0,2019,11,324,2019-11-21,0.1795176430773648,-0.1861350328287231,0.7388887711403037,10.255767423421789,41.4,-114.79692867652832,35.3410720584522
14286,Non_Bloom_Area,0,2020,11,327,2020-11-23,0.1869024915866142,-0.1868886123470051,2.4591723459225987,4.805976039744158,10.28,-114.79692867652832,35.3410720584522
14287,Non_Bloom_Area,0,2021,11,313,2021-11-10,0.2182856095719788,-0.228740559798405,2.242963413207897,17.755429230792988,1.93,-114.79692867652832,35.3410720584522
14288,Non_Bloom_Area,0,2021,11,329,2021-11-26,0.196841414557245,-0.1960564799856833,1.4661563206136536,-2.111126344262381,30.96,-114.79692867652832,35.3410720584522
14289,Non_Bloom_Area,0,2022,11,332,2022-11-29,0.1787292551477162,-0.1839999729105258,2.4120625780368554,11.602903621853017,14.46,-114.79692867652832,35.3410720584522
14290,Non_Bloom_Area,0,2023,11,319,2023-11-16,0.2000970133348803,-0.205035152388243,3.015355128877108,15.631514126760823,3.69,-114.79692867652832,35.3410720584522
14291,Non_Bloom_Area,0,2024,11,306,2024-11-02,0.2314571923131687,-0.2357528178521925,3.815364708606368,17.276845401404852,28.77,-114.79692867652832,35.3410720584522
14292,Non_Bloom_Area,0,2024,11,322,2024-11-18,0.2086583622353184,-0.2117670140673409,2.514543161250628,13.29056375285107,74.76,-114.79692867652832,35.3410720584522
14293,Non_Bloom_Area,0,2015,11,313,2015-11-10,0.1995173193273803,-0.199464141743985,1.4185345567106027,11.98804591111798,41.22,-114.79692867652832,35.3410720584522
14294,Non_Bloom_Area,0,2015,11,329,2015-11-26,0.1824591664542365,-0.1871499051472855,2.040365830051191,13.03294490011267,11.58,-114.79692867652832,35.3410720584522
14295,Non_Bloom_Area,0,2016,11,316,2016-11-12,0.2160434289810434,-0.2159534274326797,2.098292205105278,10.228861268062712,7.25,-114.79692867652832,35.3410720584522
14296,Non_Bloom_Area,0,2017,11,318,2017-11-15,0.1713320635573535,-0.1761155467822417,1.378535490215307,4.660100320493855,22.8,-114.79692867652832,35.3410720584522
14297,Non_Bloom_Area,0,2018,11,321,2018-11-18,0.1911876603106199,-0.1968204735771626,1.6501504095597097,8.44507586595317,22.01,-114.79692867652832,35.3410720584522
14298,Non_Bloom_Area,0,2019,11,308,2019-11-05,0.253294639175976,-0.2386866090265217,2.9603452068723595,9.441935614025994,56.68,-114.79692867652832,35.3410720584522
14299,Non_Bloom_Area,0,2019,11,324,2019-11-21,0.2112360304486329,-0.2208561291539169,1.771023581769147,10.883500203482608,0.91,-114.79692867652832,35.3410720584522
14300,Non_Bloom_Area,0,2020,11,327,2020-11-23,0.1857459426714905,-0.1872778527711013,2.1671197601408645,4.796241319909318,0.1,-114.79692867652832,35.3410720584522
14301,Non_Bloom_Area,0,2021,11,313,2021-11-10,0.2175286519587971,-0.2294425371051044,2.711736911682726,17.695550382103466,17.48,-114.79692867652832,35.3410720584522
14302,Non_Bloom_Area,0,2021,11,329,2021-11-26,0.1957152517552257,-0.2046961891979684,2.0505656802335133,-3.339513750289479,0.19,-114.79692867652832,35.3410720584522
14303,Non_Bloom_Area,0,2022,11,332,2022-11-29,0.178769551816653,-0.1857200828902813,3.109148092011718,11.541852783793813,3.49,-114.79692867652832,35.3410720584522
14304,Non_Bloom_Area,0,2023,11,319,2023-11-16,0.1984368623612432,-0.2046297237752632,2.710975404187997,15.606976290881097,55.58,-114.79692867652832,35.3410720584522
14305,Non_Bloom_Area,0,2024,11,306,2024-11-02,0.2294331610769542,-0.2351090367598184,3.1214552802083126,17.245868654304424,55.46,-114.79692867652832,35.3410720584522
14306,Non_Bloom_Area,0,2024,11,322,2024-11-18,0.2058615823523565,-0.2109469326995356,1.779599880916184,13.313839564018062,21.04,-114.79692867652832,35.3410720584522
14307,Non_Bloom_Area,0,2017,11,325,2017-11-22,0.178197605469725,-0.1876099121174965,2.160513577929965,8.437685652969845,0.8,-114.79692867652832,35.3410720584522
14308,Non_Bloom_Area,0,2019,11,331,2019-11-28,0.1795464103596683,-0.1901877160400224,1.9746478901457687,8.862204314828269,1.23,-114.79692867652832,35.3410720584522
14309,Non_Bloom_Area,0,2020,11,318,2020-11-14,0.1846629610374736,-0.1949821807807112,2.402815229618335,15.95865659993419,35.36,-114.79692867652832,35.3410720584522
14310,Non_Bloom_Area,0,2021,11,304,2021-11-01,0.2668917951599561,-0.2759026263558573,1.7058938857353323,13.97779391815788,8.68,-114.79692867652832,35.3410720584522
14311,Non_Bloom_Area,0,2021,11,320,2021-11-17,0.1977215073024768,-0.2113553680710725,2.158796129544226,16.831942808695718,11.1,-114.79692867652832,35.3410720584522
14312,Non_Bloom_Area,0,2022,11,307,2022-11-04,0.2042593994717916,-0.2189597128566023,2.174879659573992,19.49641978762202,0.01,-114.79692867652832,35.3410720584522
14313,Non_Bloom_Area,0,2022,11,323,2022-11-20,0.1364308998173579,-0.1429042209809679,2.1418418194911406,-1.5059459764739835,14.94,-114.79692867652832,35.3410720584522
14314,Non_Bloom_Area,0,2023,11,310,2023-11-07,0.2119671229230544,-0.2257990796377386,1.9073248223638724,19.81448540396585,8.22,-114.79692867652832,35.3410720584522
14315,Non_Bloom_Area,0,2023,11,326,2023-11-23,0.1794924862943591,-0.1855477108594628,2.451304202111747,6.677797949266833,6.93,-114.79692867652832,35.3410720584522
14316,Non_Bloom_Area,0,2024,11,313,2024-11-09,0.1925100883435783,-0.2028350460070599,1.4432081464046176,13.266695844375096,55.05,-114.79692867652832,35.3410720584522
14317,Non_Bloom_Area,0,2024,11,329,2024-11-25,0.1802412091888973,-0.1872085154985858,1.804161369341532,13.277177331755269,73.75,-114.79692867652832,35.3410720584522
14318,Non_Bloom_Area,0,2015,11,309,2015-11-06,0.1694417366374394,-0.0774170859623723,0.255140243240039,-8.97186679644364,40.18,-114.79692867652832,35.3410720584522
14319,Non_Bloom_Area,0,2015,11,325,2015-11-22,0.1824046131852962,-0.1684235799535714,1.0102881762596263,-7.631626750870379,1.25,-114.79692867652832,35.3410720584522
14320,Non_Bloom_Area,0,2016,11,312,2016-11-08,0.1666242260888503,-0.1634789523430178,3.2876487609823277,4.52244032723002,1.76,-114.79692867652832,35.3410720584522
14321,Non_Bloom_Area,0,2017,11,314,2017-11-11,0.1451763476754944,-0.0579900234154279,-1.026101117620302,-5.559602987764773,67.14,-114.79692867652832,35.3410720584522
14322,Non_Bloom_Area,0,2018,11,317,2018-11-14,0.1719597265058257,-0.167373253357969,1.249055982882158,-5.253200467430952,37.59,-114.79692867652832,35.3410720584522
14323,Non_Bloom_Area,0,2019,11,304,2019-11-01,0.1751658975311205,-0.1678365572450162,1.5471716477202162,-7.869866196683333,3.05,-114.79692867652832,35.3410720584522
14324,Non_Bloom_Area,0,2021,11,325,2021-11-22,0.1806633861537819,-0.1735526444406797,2.0658368872737327,-5.456156562390566,2.36,-114.79692867652832,35.3410720584522
14325,Non_Bloom_Area,0,2022,11,328,2022-11-25,0.1974558410779995,-0.1790293459965078,3.402012334775822,-8.174687906753109,14.69,-114.79692867652832,35.3410720584522
14326,Non_Bloom_Area,0,2023,11,331,2023-11-28,0.1863585749879613,-0.1824261299260397,2.8969565061694555,-8.496986533673178,0.83,-114.79692867652832,35.3410720584522
14327,Non_Bloom_Area,0,2024,11,318,2024-11-14,0.2291247243792541,-0.2264205088961163,1.1940447641886491,-5.373804999999948,55.43,-114.79692867652832,35.3410720584522
14328,Non_Bloom_Area,0,2015,11,316,2015-11-13,0.0896206110616504,-0.1261745128230861,0.5916265306111286,21.621925028103124,0.74,-114.79692867652832,35.3410720584522
14329,Non_Bloom_Area,0,2015,11,332,2015-11-29,0.0851791530252698,-0.1225241467955945,0.567407047514643,13.033275917024708,2.71,-114.79692867652832,35.3410720584522
14330,Non_Bloom_Area,0,2016,11,319,2016-11-15,0.088727241278184,-0.1244263100700157,0.6071969224250877,25.81024387442255,2.32,-114.79692867652832,35.3410720584522
14331,Non_Bloom_Area,0,2017,11,305,2017-11-02,0.0873270089091244,-0.1234591174246961,0.6391633620168743,28.645896756947213,13.96,-114.79692867652832,35.3410720584522
14332,Non_Bloom_Area,0,2017,11,321,2017-11-18,0.0852571971589842,-0.1227613265754795,0.5853226485054539,20.003495121575927,0.06,-114.79692867652832,35.3410720584522
14333,Non_Bloom_Area,0,2018,11,308,2018-11-05,0.085539594675147,-0.1224643906301916,0.5166181175771124,28.41443705076909,0.03,-114.79692867652832,35.3410720584522
14334,Non_Bloom_Area,0,2018,11,324,2018-11-21,0.0820150477943163,-0.119304176221469,0.5647771410906732,20.35046845374609,2.31,-114.79692867652832,35.3410720584522
14335,Non_Bloom_Area,0,2019,11,311,2019-11-08,0.0818998154296865,-0.1200300876645163,0.5242838928634656,27.11243095471197,0.07,-114.79692867652832,35.3410720584522
14336,Non_Bloom_Area,0,2019,11,327,2019-11-24,0.0828323942421241,-0.1200561972430099,0.5600975568823177,18.23455679064717,0.37,-114.79692867652832,35.3410720584522
14337,Non_Bloom_Area,0,2020,11,314,2020-11-10,0.0843015976428007,-0.1211571982763383,0.5422537695392193,18.83908474747756,1.28,-114.79692867652832,35.3410720584522
14338,Non_Bloom_Area,0,2020,11,330,2020-11-26,0.081199664036491,-0.1181918152800215,0.5811969682874252,16.22545934719187,0.55,-114.79692867652832,35.3410720584522
14339,Non_Bloom_Area,0,2021,11,316,2021-11-13,0.0817565160505943,-0.1185716472727921,0.4518144748119284,27.98915211374195,0.39,-114.79692867652832,35.3410720584522
14340,Non_Bloom_Area,0,2021,11,332,2021-11-29,0.0797061684578869,-0.1164653810925083,0.5554710160524047,22.623515109148467,0.27,-114.79692867652832,35.3410720584522
14341,Non_Bloom_Area,0,2022,11,319,2022-11-16,0.0771320778000334,-0.1149141242235257,0.535318362821074,17.316597305955995,0.47,-114.79692867652832,35.3410720584522
14342,Non_Bloom_Area,0,2023,11,306,2023-11-03,0.0824707980830476,-0.1193739198472374,0.6147524339045211,27.33227343102924,1.12,-114.79692867652832,35.3410720584522
14343,Non_Bloom_Area,0,2023,11,322,2023-11-19,0.0796669185706455,-0.1160024691665499,0.5321806458659913,19.45545215767889,14.72,-114.79692867652832,35.3410720584522
14344,Non_Bloom_Area,0,2024,11,325,2024-11-21,0.0738896679724829,-0.1119761722984924,0.5251962934365805,18.79023408975876,0.51,-114.79692867652832,35.3410720584522
14345,Non_Bloom_Area,0,2015,11,307,2015-11-04,0.095540578021453,-0.1346933316666269,0.4522877800503073,11.945971210087237,73.18,-114.79692867652832,35.3410720584522
14346,Non_Bloom_Area,0,2015,11,323,2015-11-20,0.097209410752283,-0.1330890038835092,0.6381103489434585,22.222761820678823,0.73,-114.79692867652832,35.3410720584522
14347,Non_Bloom_Area,0,2016,11,310,2016-11-06,0.0996484160702065,-0.1348303310426707,0.5455107823230003,27.441959367122116,29.1,-114.79692867652832,35.3410720584522
14348,Non_Bloom_Area,0,2016,11,326,2016-11-22,0.0988911879679247,-0.1344768734085819,0.7242408482928162,19.8654796431256,0.16,-114.79692867652832,35.3410720584522
14349,Non_Bloom_Area,0,2017,11,312,2017-11-09,0.1014624343373539,-0.1384520451123247,0.6245295438578801,24.08924756159105,0.03,-114.79692867652832,35.3410720584522
14350,Non_Bloom_Area,0,2017,11,328,2017-11-25,0.0912275909668486,-0.1279192970409936,0.5888062980715898,24.40770114633934,1.53,-114.79692867652832,35.3410720584522
14351,Non_Bloom_Area,0,2018,11,315,2018-11-12,0.0927276308611178,-0.1302774576425717,0.7490142199633836,18.39257010003014,0.03,-114.79692867652832,35.3410720584522
14352,Non_Bloom_Area,0,2018,11,331,2018-11-28,0.0598427320461548,-0.0913041627350096,-0.1181391237092643,11.748749441422676,35.82,-114.79692867652832,35.3410720584522
14353,Non_Bloom_Area,0,2019,11,318,2019-11-15,0.0833523533128003,-0.1187240025455697,0.5525608038291326,19.572489842262637,24.7,-114.79692867652832,35.3410720584522
14354,Non_Bloom_Area,0,2020,11,321,2020-11-17,0.0883314044683152,-0.1257447082459383,0.5155471885743337,23.762455961751503,0.21,-114.79692867652832,35.3410720584522
14355,Non_Bloom_Area,0,2021,11,307,2021-11-04,0.0920285459705516,-0.1288488514702356,0.6305599099690575,28.617520192405514,0.04,-114.79692867652832,35.3410720584522
14356,Non_Bloom_Area,0,2021,11,323,2021-11-20,0.0852655500012799,-0.1216510717113185,0.5768828200520879,22.855745706424816,14.91,-114.79692867652832,35.3410720584522
14357,Non_Bloom_Area,0,2022,11,310,2022-11-07,0.1008828630726053,-0.1331851592331421,0.5792666951422394,16.334199634445593,79.46,-114.79692867652832,35.3410720584522
14358,Non_Bloom_Area,0,2022,11,326,2022-11-23,0.0817717047148947,-0.1193962117076305,0.5224795662807029,13.772814485164345,12.04,-114.79692867652832,35.3410720584522
14359,Non_Bloom_Area,0,2023,11,313,2023-11-10,0.0862426128956123,-0.123241411899965,0.5393726825987293,21.61815616641485,30.34,-114.79692867652832,35.3410720584522
14360,Non_Bloom_Area,0,2023,11,329,2023-11-26,0.0935601670749475,-0.129938138539049,0.6940294686560048,15.287522430230712,20.19,-114.79692867652832,35.3410720584522
14361,Non_Bloom_Area,0,2024,11,316,2024-11-12,0.0796499080840671,-0.1178741497125244,0.5592390728657222,20.048627919258408,0.1,-114.79692867652832,35.3410720584522
14362,Non_Bloom_Area,0,2015,11,307,2015-11-04,0.1101400154089711,-0.1224160146194869,1.3903684387948396,29.25583786463394,38.55,-114.79692867652832,35.3410720584522
14363,Non_Bloom_Area,0,2015,11,323,2015-11-20,0.1047533664081158,-0.1188893420128371,1.427950594912061,30.06951209352254,0.09,-114.79692867652832,35.3410720584522
14364,Non_Bloom_Area,0,2016,11,310,2016-11-06,0.1072402841459688,-0.1184312684631278,1.4443848345156705,30.85888506055586,5.58,-114.79692867652832,35.3410720584522
14365,Non_Bloom_Area,0,2016,11,326,2016-11-22,0.1090445253946866,-0.1193037928161946,1.418250413206953,25.75930809130641,0.33,-114.79692867652832,35.3410720584522
14366,Non_Bloom_Area,0,2017,11,312,2017-11-09,0.1082715623832247,-0.1192082722650533,1.0730976627040538,29.753706565197568,18.17,-114.79692867652832,35.3410720584522
14367,Non_Bloom_Area,0,2017,11,328,2017-11-25,0.1065874795848388,-0.1182344810943832,1.5359500985742265,31.022433807245505,25.56,-114.79692867652832,35.3410720584522
14368,Non_Bloom_Area,0,2018,11,315,2018-11-12,0.1041117406415003,-0.1180992157796713,1.4222572162131235,29.212757161163303,0.08,-114.79692867652832,35.3410720584522
14369,Non_Bloom_Area,0,2018,11,331,2018-11-28,0.1015162336042974,-0.1130218638781865,1.0710292012352955,24.722815346355823,21.12,-114.79692867652832,35.3410720584522
14370,Non_Bloom_Area,0,2019,11,318,2019-11-15,0.0961535421458557,-0.1029293657481414,0.2881996329254355,20.852178432758368,21.74,-114.79692867652832,35.3410720584522
14371,Non_Bloom_Area,0,2020,11,321,2020-11-17,0.1068734256052705,-0.1193989543985507,1.5840269597276433,30.07602546939199,9.79,-114.79692867652832,35.3410720584522
14372,Non_Bloom_Area,0,2021,11,307,2021-11-04,0.1143646680464682,-0.1226572271458747,1.5389437938903578,28.596987997702985,32.59,-114.79692867652832,35.3410720584522
14373,Non_Bloom_Area,0,2021,11,323,2021-11-20,0.1245058991678414,-0.127332573181983,1.1397301476661374,17.759842145624603,35.46,-114.79692867652832,35.3410720584522
14374,Non_Bloom_Area,0,2022,11,326,2022-11-23,0.1041622094497571,-0.1169147358711521,1.4053179596447778,25.226826456559305,0.55,-114.79692867652832,35.3410720584522
14375,Non_Bloom_Area,0,2023,11,329,2023-11-26,0.1088791838404306,-0.1180209960802385,0.7331894354504214,6.030399849869257,43.04,-114.79692867652832,35.3410720584522
14376,Non_Bloom_Area,0,2024,11,316,2024-11-12,0.1040517607197504,-0.1172985016294228,1.2758737415301802,27.2728904576047,0.21,-114.79692867652832,35.3410720584522
14377,Non_Bloom_Area,0,2015,11,314,2015-11-11,0.0936374224456037,-0.1080769026281505,1.2590659436360951,27.72887255016568,0.69,-114.79692867652832,35.3410720584522
14378,Non_Bloom_Area,0,2015,11,330,2015-11-27,0.0898946939942484,-0.1038285575943333,1.091921862853086,22.131749867831854,16.84,-114.79692867652832,35.3410720584522
14379,Non_Bloom_Area,0,2016,11,317,2016-11-13,0.0898196136734987,-0.1039660389522439,1.3117918664502963,35.058422828963785,0.15,-114.79692867652832,35.3410720584522
14380,Non_Bloom_Area,0,2016,11,333,2016-11-29,0.0916992221083261,-0.1034705559522889,1.2638928825687774,21.82212566053385,4.12,-114.79692867652832,35.3410720584522
14381,Non_Bloom_Area,0,2017,11,319,2017-11-16,0.0912392356724006,-0.0996356213556471,0.9122033069658518,16.236393697168726,74.22,-114.79692867652832,35.3410720584522
14382,Non_Bloom_Area,0,2018,11,306,2018-11-03,0.0909674816955607,-0.1052381728493174,1.2386539511162062,33.452808884295806,0.1,-114.79692867652832,35.3410720584522
14383,Non_Bloom_Area,0,2019,11,309,2019-11-06,0.0921947478686284,-0.1033582145462472,1.1756509428866229,28.30909210977402,10.31,-114.79692867652832,35.3410720584522
14384,Non_Bloom_Area,0,2019,11,325,2019-11-22,0.0950008491787813,-0.1077571426514902,1.313176325489752,26.154184113105007,2.97,-114.79692867652832,35.3410720584522
14385,Non_Bloom_Area,0,2020,11,328,2020-11-24,0.090925501861591,-0.1028180326442052,1.2132233377438442,25.06846569856373,0.06,-114.79692867652832,35.3410720584522
14386,Non_Bloom_Area,0,2021,11,314,2021-11-11,0.091504259088557,-0.1054220946882215,1.3304727403902676,33.89404505093248,8.87,-114.79692867652832,35.3410720584522
14387,Non_Bloom_Area,0,2021,11,330,2021-11-27,0.0895845530384647,-0.1036393812780921,1.2637548324086951,27.37494713052221,2.27,-114.79692867652832,35.3410720584522
14388,Non_Bloom_Area,0,2022,11,317,2022-11-14,0.0905017239510699,-0.1043247823399714,1.2042962504144328,26.10530488357047,0.47,-114.79692867652832,35.3410720584522
14389,Non_Bloom_Area,0,2022,11,333,2022-11-30,0.0948086486229674,-0.1056852719676365,0.9697352832773968,22.34059359921591,14.93,-114.79692867652832,35.3410720584522
14390,Non_Bloom_Area,0,2023,11,304,2023-11-01,0.0981867787079029,-0.112411570091643,1.3142634609398551,34.162586959948754,0.23,-114.79692867652832,35.3410720584522
14391,Non_Bloom_Area,0,2023,11,320,2023-11-17,0.1004613451013188,-0.111892901131806,1.4446403584544405,28.526789150231824,14.14,-114.79692867652832,35.3410720584522
14392,Non_Bloom_Area,0,2024,11,307,2024-11-03,0.0909953831495562,-0.1052458517889641,1.3795105301705104,28.856437945798078,16.75,-114.79692867652832,35.3410720584522
14393,Non_Bloom_Area,0,2024,11,323,2024-11-19,0.0884431371648095,-0.1022934886647539,1.0687347525340674,20.230812257719226,13.0,-114.79692867652832,35.3410720584522
14394,Non_Bloom_Area,0,2015,11,314,2015-11-11,0.0956216481196289,-0.1118171424457867,1.1309270203268116,27.80609519355385,0.02,-114.79692867652832,35.3410720584522
14395,Non_Bloom_Area,0,2015,11,330,2015-11-27,0.0911101464335535,-0.106910717504737,1.0906934341715666,22.51230897026684,27.76,-114.79692867652832,35.3410720584522
