id,Site,Type,date,year,NDVI,NDWI,cloud_cover
8,Chino Hills,Wild,2020-08-13,2020,0.1331124151058627,-0.15539031425679262,57.64
8,Chino Hills,Wild,2020-08-29,2020,0.15301948339035554,-0.18709982972742453,0.03
8,Chino Hills,Wild,2020-09-14,2020,0.1399078191297735,-0.15561569784710338,2.04
8,Chino Hills,Wild,2020-09-30,2020,0.14098393523485309,-0.17117622803637875,0.01
8,Chino Hills,Wild,2020-10-16,2020,0.13922587577339013,-0.16993631151144806,0.35
8,Chino Hills,Wild,2020-11-17,2020,0.12797439081915876,-0.1521201304079366,0.48
8,Chino Hills,Wild,2020-12-03,2020,0.11658363319179135,-0.13897231869297905,0.16
8,Chino Hills,Wild,2020-12-19,2020,0.12151783514466505,-0.14669614201967363,0.26
5,Carlsbad Ranch,Plantation,2020-06-10,2020,0.11409174564044236,-0.16620564804485943,0.16
2,Anza-Borrego Desert State Park,Wild,2020-06-10,2020,0.08611954544531855,-0.13488385617371743,0.16
8,Chino Hills,Wild,2020-06-10,2020,0.17901449447509635,-0.20550578178037046,0.16
2,Anza-Borrego Desert State Park,Wild,2020-06-26,2020,0.08284136450559246,-0.13309649939977122,20.98
8,Chino Hills,Wild,2020-06-26,2020,0.17058742163237306,-0.19976455621317638,20.98
5,Carlsbad Ranch,Plantation,2020-07-12,2020,0.10365395702134467,-0.1565615033958782,1.73
2,Anza-Borrego Desert State Park,Wild,2020-07-12,2020,0.08291174001169835,-0.13111675687267574,1.73
8,Chino Hills,Wild,2020-07-12,2020,0.1618259240940561,-0.19386426419043168,1.73
2,Anza-Borrego Desert State Park,Wild,2020-07-28,2020,0.07815878865447516,-0.1295333160517198,31.54
8,Chino Hills,Wild,2020-07-28,2020,0.15710364536773117,-0.190381991498509,31.54
2,Anza-Borrego Desert State Park,Wild,2020-08-13,2020,0.06866559539231025,-0.11717420117362473,48.87
8,Chino Hills,Wild,2020-08-13,2020,0.1455675058830323,-0.17707722206046161,48.87
5,Carlsbad Ranch,Plantation,2020-08-29,2020,0.09820590031942299,-0.14914886104996106,5.22
2,Anza-Borrego Desert State Park,Wild,2020-08-29,2020,0.07889697757602201,-0.1301737464426168,5.22
8,Chino Hills,Wild,2020-08-29,2020,0.15260999567683556,-0.1887572412560726,5.22
5,Carlsbad Ranch,Plantation,2020-09-14,2020,0.09150713191488682,-0.11402738390086747,1.39
2,Anza-Borrego Desert State Park,Wild,2020-09-14,2020,0.0774134892568062,-0.12406290591497293,1.39
8,Chino Hills,Wild,2020-09-14,2020,0.13424345881400054,-0.15407346170917452,1.39
5,Carlsbad Ranch,Plantation,2020-09-30,2020,0.09547065851402312,-0.14342625209094914,0.01
2,Anza-Borrego Desert State Park,Wild,2020-09-30,2020,0.07751964152591233,-0.1281378520393451,0.01
8,Chino Hills,Wild,2020-09-30,2020,0.13989502816982136,-0.1718124009907439,0.01
5,Carlsbad Ranch,Plantation,2020-10-16,2020,0.09060561155710951,-0.13610873545375174,14.85
2,Anza-Borrego Desert State Park,Wild,2020-10-16,2020,0.076965642659874,-0.1273682961228664,14.85
8,Chino Hills,Wild,2020-10-16,2020,0.13839920049922105,-0.17115414563317663,14.85
5,Carlsbad Ranch,Plantation,2020-11-17,2020,0.0979176177945204,-0.14770217732289298,9.79
2,Anza-Borrego Desert State Park,Wild,2020-11-17,2020,0.07516704545243963,-0.12072357714866566,9.79
8,Chino Hills,Wild,2020-11-17,2020,0.1274937000360421,-0.15398119031802193,9.79
5,Carlsbad Ranch,Plantation,2020-12-03,2020,0.09625238733234688,-0.14596309219920364,0.02
2,Anza-Borrego Desert State Park,Wild,2020-12-03,2020,0.0743867706953433,-0.11986392036523032,0.02
8,Chino Hills,Wild,2020-12-03,2020,0.11576248262959123,-0.14057315576590282,0.02
5,Carlsbad Ranch,Plantation,2020-12-19,2020,0.10158727404434245,-0.15017631542912796,0.04
2,Anza-Borrego Desert State Park,Wild,2020-12-19,2020,0.07439322467411756,-0.1199450980983639,0.04
8,Chino Hills,Wild,2020-12-19,2020,0.12116706768152155,-0.14885126429508527,0.04
1,Antelope Valley California Poppy Reserve,Wild,2020-06-01,2020,0.15025073330759142,-0.20327499102455393,31.06
8,Chino Hills,Wild,2020-06-01,2020,0.18413614649924845,-0.20350895966116325,31.06
1,Antelope Valley California Poppy Reserve,Wild,2020-06-17,2020,0.14842919244722835,-0.20808246669509736,21.47
1,Antelope Valley California Poppy Reserve,Wild,2020-07-03,2020,0.14406328838042182,-0.2068773183293598,0.1
8,Chino Hills,Wild,2020-07-03,2020,0.161074180288447,-0.19079592247117994,0.1
1,Antelope Valley California Poppy Reserve,Wild,2020-07-19,2020,0.13926604500891038,-0.20352029622559747,6.48
8,Chino Hills,Wild,2020-07-19,2020,0.15459604911538452,-0.18655195084253262,6.48
1,Antelope Valley California Poppy Reserve,Wild,2020-08-04,2020,0.13565207061686688,-0.1997981947113989,15.32
8,Chino Hills,Wild,2020-08-04,2020,0.1497277679694482,-0.17981059279813796,15.32
1,Antelope Valley California Poppy Reserve,Wild,2020-08-20,2020,0.127511668100084,-0.17673500525168717,0.19
8,Chino Hills,Wild,2020-08-20,2020,0.14596649463784062,-0.17370714819834204,0.19
1,Antelope Valley California Poppy Reserve,Wild,2020-09-05,2020,0.13026384732325083,-0.19155917476539955,1.07
8,Chino Hills,Wild,2020-09-05,2020,0.14346703366909808,-0.1749615414238003,1.07
1,Antelope Valley California Poppy Reserve,Wild,2020-09-21,2020,0.1272078960343453,-0.18813405807211356,7.33
8,Chino Hills,Wild,2020-09-21,2020,0.14250198733481512,-0.17412064523871282,7.33
1,Antelope Valley California Poppy Reserve,Wild,2020-10-07,2020,0.12466798696345363,-0.1870593764111086,1.66
8,Chino Hills,Wild,2020-10-07,2020,0.13704499958592706,-0.16684495336068675,1.66
1,Antelope Valley California Poppy Reserve,Wild,2020-10-23,2020,0.12756404161313997,-0.1902895545810111,39.76
8,Chino Hills,Wild,2020-10-23,2020,0.14262018683803918,-0.17272311107279037,39.76
1,Antelope Valley California Poppy Reserve,Wild,2020-11-24,2020,0.12061553200037929,-0.18270245861909795,0.06
8,Chino Hills,Wild,2020-11-24,2020,0.1232611366798443,-0.14794639913072788,0.06
1,Antelope Valley California Poppy Reserve,Wild,2020-12-10,2020,0.0971635870950279,-0.15305192773122675,39.53
7,Channel Islands National Park,Wild,2020-12-10,2020,-0.010097294983954832,0.04594650513188515,39.53
8,Chino Hills,Wild,2020-12-10,2020,0.10799007602355426,-0.13167215248128933,39.53
1,Antelope Valley California Poppy Reserve,Wild,2020-12-26,2020,0.11714153585697017,-0.17980535259992866,25.77
7,Channel Islands National Park,Wild,2020-12-26,2020,0.01744923518782886,0.018971491792489272,25.77
8,Chino Hills,Wild,2020-12-26,2020,0.11902405337961763,-0.14558462329627078,25.77
8,Chino Hills,Wild,2020-06-01,2020,0.17500608973518703,-0.19633430294990795,76.91
